ID,Age,GPA,Experience,CGPA,Interview_Score,Technical_Skills,Placement_Status
24976,32,3.75,2,6.28,91,JavaScript,Not Placed
24977,21,3.03,1,7.63,11,C++,Placed
24978,28,3.3,4,8.34,60,C++,Placed
24979,29,2.85,3,9.14,94,Java,Placed
24980,28,3.74,3,7.44,32,Java,Placed
24981,30,3.33,3,8.46,16,JavaScript,Placed
24982,28,2.18,3,7.75,46,C++,Placed
24983,29,2.96,4,6.5,47,C++,Not Placed
24984,32,3.65,0,9.98,29,JavaScript,Placed
24985,29,3.47,0,8.72,5,JavaScript,Placed
24986,23,3.81,4,7.18,36,C++,Not Placed
24987,29,2.46,0,8.62,49,C++,Placed
24988,22,3.95,4,7.09,44,JavaScript,Placed
24989,25,2.57,4,8.88,83,Java,Placed
24990,22,2.1,4,6.94,87,Java,Not Placed
24991,30,2.99,3,9.88,51,C++,Placed
24992,28,2.22,1,8.18,71,JavaScript,Placed
24993,22,3.36,0,9.22,15,C++,Not Placed
24994,21,3.8,4,8.83,47,Java,Placed
24995,27,3.84,2,9.47,54,C++,Placed
24996,25,3.21,3,9.34,22,JavaScript,Not Placed
24997,27,3.07,2,6.24,70,Python,Not Placed
24998,34,3.99,0,7.18,86,C++,Placed
24999,32,3.16,0,8.23,92,Java,Placed
25000,26,3.85,2,9.33,28,Java,Not Placed
25001,22,3.83,4,9.5,75,Python,Not Placed
25002,27,2.58,2,7.6,60,Java,Not Placed
25003,29,2.03,4,9.0,96,C++,Placed
25004,20,2.88,3,8.57,84,Python,Placed
25005,20,3.72,4,9.67,56,C++,Not Placed
25006,32,3.67,2,9.47,98,Python,Not Placed
25007,32,3.21,1,6.99,7,Java,Placed
25008,29,2.31,3,7.37,33,C++,Not Placed
25009,32,2.22,3,7.1,92,Java,Not Placed
25010,27,3.91,2,8.07,27,Java,Placed
25011,32,2.84,1,6.27,56,JavaScript,Placed
25012,28,3.3,1,7.44,49,Java,Placed
25013,29,3.81,0,9.7,86,JavaScript,Not Placed
25014,25,3.74,1,9.06,35,C++,Not Placed
25015,24,3.13,0,7.32,52,C++,Placed
25016,21,2.98,4,7.77,2,Python,Placed
25017,30,3.47,4,8.84,75,Python,Placed
25018,28,2.7,4,9.73,24,Python,Not Placed
25019,25,3.25,0,9.09,46,JavaScript,Placed
25020,27,2.05,1,9.92,38,C++,Placed
25021,28,3.65,2,9.97,20,JavaScript,Placed
25022,28,4.0,3,6.77,11,JavaScript,Placed
25023,27,3.91,1,6.1,74,C++,Not Placed
25024,31,2.72,0,9.35,55,Python,Placed
25025,29,3.06,2,9.57,98,JavaScript,Placed
25026,27,2.47,0,7.81,35,JavaScript,Placed
25027,22,2.61,0,6.26,27,Java,Not Placed
25028,32,2.91,3,6.68,10,Java,Placed
25029,22,3.49,2,6.46,2,Python,Not Placed
25030,21,2.04,4,6.71,20,Python,Placed
25031,20,2.79,1,6.33,8,Java,Placed
25032,23,3.11,4,6.47,69,JavaScript,Not Placed
25033,21,2.43,0,8.83,92,JavaScript,Not Placed
25034,33,2.16,3,6.13,16,C++,Placed
25035,33,3.08,2,9.46,20,Python,Placed
25036,21,3.28,3,9.33,49,Java,Placed
25037,32,3.28,3,8.48,41,Java,Placed
25038,30,2.71,2,9.67,7,C++,Placed
25039,30,2.47,2,6.36,10,C++,Not Placed
25040,24,2.44,2,7.02,57,C++,Placed
25041,23,2.08,3,7.92,84,Python,Not Placed
25042,20,2.37,0,6.55,63,Python,Not Placed
25043,34,3.64,3,8.51,17,Java,Not Placed
25044,34,2.01,0,9.33,1,C++,Placed
25045,28,2.09,1,9.4,28,C++,Not Placed
25046,33,2.25,0,7.2,21,JavaScript,Placed
25047,23,2.84,1,6.6,5,Java,Placed
25048,24,2.67,4,9.11,5,Java,Placed
25049,26,2.36,1,7.42,66,C++,Placed
25050,21,2.22,3,8.62,31,Java,Not Placed
25051,27,3.88,4,6.32,28,JavaScript,Placed
25052,30,3.82,3,7.96,76,JavaScript,Placed
25053,21,3.54,3,7.2,78,Java,Placed
25054,30,2.5,1,8.71,92,C++,Placed
25055,29,2.65,2,8.45,49,JavaScript,Not Placed
25056,24,3.33,3,7.81,41,Python,Not Placed
25057,32,2.58,4,9.73,61,JavaScript,Placed
25058,31,3.06,3,8.18,62,Java,Not Placed
25059,21,3.3,2,6.06,12,C++,Not Placed
25060,21,3.04,2,8.1,46,JavaScript,Placed
25061,23,2.83,3,6.25,55,C++,Not Placed
25062,23,2.7,2,9.84,40,Java,Not Placed
25063,32,3.56,1,8.97,22,Python,Placed
25064,27,3.48,0,6.03,69,Python,Placed
25065,32,3.39,2,7.95,29,C++,Placed
25066,25,2.75,3,9.77,41,Python,Placed
25067,29,3.55,2,9.19,55,C++,Not Placed
25068,27,3.92,3,7.09,86,JavaScript,Not Placed
25069,32,3.38,4,8.71,58,JavaScript,Placed
25070,26,2.82,3,9.07,49,Python,Placed
25071,32,3.59,4,8.6,12,JavaScript,Not Placed
25072,29,3.22,0,9.58,87,JavaScript,Placed
25073,23,3.76,1,6.94,97,Java,Not Placed
25074,21,3.43,0,8.99,15,JavaScript,Placed
25075,34,3.54,3,8.41,58,Java,Placed
25076,28,3.33,0,9.86,10,C++,Placed
25077,21,2.18,4,8.74,41,C++,Placed
25078,20,2.97,0,7.73,61,Python,Placed
25079,27,2.11,1,6.46,91,Python,Placed
25080,29,2.9,2,8.55,37,Java,Placed
25081,34,3.43,4,9.83,67,JavaScript,Not Placed
25082,28,2.84,0,7.33,14,Java,Placed
25083,20,2.0,0,8.63,57,Python,Placed
25084,26,2.74,0,9.14,7,Java,Placed
25085,21,2.14,4,9.5,58,Python,Placed
25086,25,3.56,0,9.06,38,JavaScript,Not Placed
25087,32,3.57,2,7.66,78,Java,Placed
25088,30,3.61,3,6.03,96,Python,Placed
25089,24,2.06,0,8.36,75,JavaScript,Not Placed
25090,20,2.06,2,8.21,52,C++,Placed
25091,21,3.81,4,7.69,58,JavaScript,Placed
25092,21,2.25,3,8.53,69,C++,Not Placed
25093,29,3.34,4,6.17,85,C++,Placed
25094,29,3.59,3,9.64,59,Python,Placed
25095,25,2.9,2,7.22,83,Python,Placed
25096,30,3.09,2,6.49,60,JavaScript,Not Placed
25097,31,2.45,3,6.79,27,C++,Placed
25098,20,3.85,2,8.39,96,JavaScript,Not Placed
25099,30,2.6,1,9.11,38,Java,Not Placed
25100,32,2.44,3,6.63,85,JavaScript,Placed
25101,23,3.05,0,8.73,14,Java,Placed
25102,31,2.38,0,6.6,53,Java,Placed
25103,29,3.37,0,8.87,72,JavaScript,Placed
25104,30,3.03,0,8.76,34,JavaScript,Placed
25105,24,2.3,0,9.44,97,C++,Placed
25106,21,2.13,1,8.67,58,JavaScript,Not Placed
25107,21,2.27,0,6.27,45,Java,Placed
25108,34,2.27,2,9.37,74,JavaScript,Not Placed
25109,26,2.63,4,8.61,93,JavaScript,Placed
25110,26,3.67,2,6.84,20,C++,Placed
25111,25,2.11,2,9.76,10,JavaScript,Not Placed
25112,20,2.26,1,9.52,13,JavaScript,Not Placed
25113,31,2.61,1,7.7,13,JavaScript,Placed
25114,32,3.11,2,8.37,17,C++,Placed
25115,31,3.53,2,8.68,27,Python,Not Placed
25116,22,3.84,0,9.38,58,C++,Not Placed
25117,28,2.82,4,7.42,30,JavaScript,Not Placed
25118,29,2.21,1,8.71,54,JavaScript,Placed
25119,20,2.43,4,8.84,39,JavaScript,Placed
25120,21,2.57,4,7.48,75,C++,Placed
25121,27,3.57,1,7.7,34,JavaScript,Placed
25122,26,3.37,4,7.7,36,Python,Placed
25123,28,2.42,0,7.62,8,JavaScript,Not Placed
25124,29,3.68,1,8.16,12,JavaScript,Placed
25125,31,3.72,2,6.18,85,Java,Not Placed
25126,34,3.76,3,9.99,97,JavaScript,Placed
25127,34,2.55,0,7.23,59,Python,Placed
25128,34,2.27,1,8.16,40,Java,Placed
25129,31,2.21,4,7.14,92,JavaScript,Placed
25130,23,2.8,2,9.74,56,JavaScript,Placed
25131,23,2.86,3,9.9,51,JavaScript,Placed
25132,26,3.74,1,9.92,70,Python,Placed
25133,20,2.54,0,7.74,11,C++,Not Placed
25134,29,3.25,0,8.42,86,Python,Not Placed
25135,31,3.58,2,9.29,38,Java,Placed
25136,28,2.54,0,6.61,58,Java,Placed
25137,21,2.53,1,7.53,14,C++,Placed
25138,34,3.34,2,7.23,16,C++,Not Placed
25139,20,3.45,3,7.95,26,Java,Not Placed
25140,26,3.92,1,9.19,80,Python,Placed
25141,25,3.7,0,8.51,45,C++,Not Placed
25142,31,3.64,3,6.47,52,C++,Placed
25143,22,3.38,3,6.81,44,Java,Not Placed
25144,20,2.24,2,6.53,36,Java,Placed
25145,31,3.62,0,6.87,5,C++,Not Placed
25146,24,3.87,4,6.12,15,C++,Not Placed
25147,29,2.78,3,9.53,24,C++,Placed
25148,33,2.63,3,9.38,48,Python,Placed
25149,23,3.04,1,8.22,52,Java,Placed
25150,24,3.91,2,9.08,28,Java,Not Placed
25151,20,2.1,4,10.0,8,Java,Placed
25152,20,3.42,0,8.33,63,Java,Placed
25153,24,3.63,0,8.46,29,JavaScript,Placed
25154,25,3.58,1,9.46,79,Java,Placed
25155,24,3.13,4,8.12,94,C++,Not Placed
25156,21,3.84,0,6.2,48,Java,Placed
25157,28,2.27,3,7.38,14,C++,Placed
25158,24,2.49,3,8.87,75,Java,Placed
25159,30,2.61,1,8.82,69,C++,Placed
25160,30,2.02,0,9.98,61,JavaScript,Not Placed
25161,24,2.74,1,8.97,88,JavaScript,Placed
25162,29,2.32,1,6.29,98,JavaScript,Placed
25163,28,3.45,2,9.82,74,Python,Not Placed
25164,22,2.83,0,6.12,10,C++,Not Placed
25165,24,3.41,0,8.58,19,Python,Placed
25166,34,2.59,1,7.02,16,Java,Placed
25167,32,2.26,1,6.98,11,C++,Not Placed
25168,31,2.26,3,8.27,64,Java,Placed
25169,24,2.41,2,6.12,40,JavaScript,Not Placed
25170,21,2.23,1,7.12,74,C++,Placed
25171,30,2.44,0,6.94,7,JavaScript,Placed
25172,23,3.16,2,7.62,91,Python,Placed
25173,30,2.51,0,6.18,63,Java,Not Placed
25174,30,2.69,2,7.3,33,C++,Not Placed
25175,21,2.11,3,6.71,86,Java,Placed
25176,24,3.78,4,6.83,84,C++,Not Placed
25177,29,2.28,4,9.32,11,C++,Placed
25178,32,2.7,1,9.98,15,C++,Placed
25179,31,2.76,4,7.75,13,C++,Placed
25180,21,3.54,0,6.38,49,C++,Placed
25181,29,2.97,0,9.1,49,C++,Not Placed
25182,34,2.77,2,9.34,70,Python,Placed
25183,33,3.39,3,7.17,28,C++,Placed
25184,28,3.19,1,7.81,54,C++,Placed
25185,29,2.16,1,7.42,10,Python,Placed
25186,25,2.63,0,9.89,15,JavaScript,Placed
25187,27,3.96,0,9.38,7,Python,Not Placed
25188,28,2.97,4,7.09,99,JavaScript,Placed
25189,34,2.85,1,8.67,60,Python,Not Placed
25190,32,2.3,2,8.49,50,JavaScript,Not Placed
25191,27,3.68,3,7.93,33,C++,Placed
25192,24,2.27,1,8.86,66,C++,Not Placed
25193,24,2.21,2,9.31,4,Python,Placed
25194,25,2.88,0,9.78,8,Python,Placed
25195,33,2.87,2,7.88,30,Java,Placed
25196,20,3.96,2,8.61,54,Python,Placed
25197,32,2.26,1,8.95,34,Java,Placed
25198,30,2.97,2,8.04,31,Java,Placed
25199,27,2.4,1,9.3,79,Java,Placed
25200,21,3.4,4,6.07,40,Python,Not Placed
25201,25,2.78,4,8.79,43,Java,Placed
25202,33,3.3,2,6.71,78,JavaScript,Placed
25203,33,2.68,2,7.6,57,Python,Not Placed
25204,28,3.13,3,9.3,68,C++,Not Placed
25205,32,2.94,0,9.22,69,Python,Placed
25206,22,2.75,4,7.83,83,C++,Not Placed
25207,21,3.08,2,6.12,40,Python,Placed
25208,29,2.77,2,7.51,72,C++,Not Placed
25209,24,3.61,2,7.37,93,C++,Not Placed
25210,30,2.99,2,6.8,83,C++,Not Placed
25211,28,3.81,2,6.52,56,C++,Placed
25212,25,2.45,3,7.27,10,C++,Not Placed
25213,33,2.22,0,7.64,34,Python,Placed
25214,27,2.76,3,8.91,99,Java,Not Placed
25215,27,2.37,1,8.27,66,Python,Not Placed
25216,26,2.79,3,8.25,35,C++,Placed
25217,24,2.41,0,9.39,47,JavaScript,Not Placed
25218,21,3.74,0,9.61,55,Java,Placed
25219,33,3.14,1,7.6,49,C++,Placed
25220,34,3.0,1,9.37,80,C++,Placed
25221,29,3.58,0,9.28,38,JavaScript,Placed
25222,29,2.26,4,6.9,32,C++,Placed
25223,24,3.71,0,6.2,84,C++,Not Placed
25224,31,2.97,1,9.69,39,Python,Placed
25225,26,2.27,4,9.94,72,Python,Not Placed
25226,31,3.64,1,8.39,84,JavaScript,Not Placed
25227,31,2.92,3,7.37,59,C++,Placed
25228,26,3.21,0,8.65,93,C++,Placed
25229,30,3.79,3,6.21,90,Java,Placed
25230,32,3.78,2,9.01,71,C++,Not Placed
25231,34,3.79,3,6.83,20,Java,Placed
25232,21,2.83,2,6.38,47,Java,Placed
25233,26,3.5,0,9.6,6,Java,Not Placed
25234,25,2.47,1,8.23,49,Python,Placed
25235,26,3.66,4,7.96,65,Python,Placed
25236,30,2.68,4,8.47,71,Python,Placed
25237,27,2.93,2,9.98,8,C++,Not Placed
25238,23,3.78,1,6.77,92,C++,Placed
25239,20,3.61,2,6.84,52,C++,Placed
25240,27,3.91,4,8.83,69,C++,Placed
25241,27,2.73,4,9.3,71,Java,Placed
25242,22,2.3,0,9.75,6,JavaScript,Not Placed
25243,22,3.82,2,9.2,48,C++,Not Placed
25244,24,2.99,2,8.1,97,C++,Placed
25245,33,3.78,4,8.86,97,C++,Placed
25246,22,3.46,4,8.13,23,Python,Not Placed
25247,34,3.75,0,8.62,32,Java,Placed
25248,33,3.31,1,6.31,76,JavaScript,Placed
25249,24,3.62,1,8.58,29,Java,Placed
25250,34,2.24,1,7.27,51,Python,Not Placed
25251,27,3.94,3,8.15,76,Python,Placed
25252,20,2.36,1,6.54,54,C++,Not Placed
25253,21,2.05,0,8.2,96,Python,Placed
25254,21,3.06,2,8.66,50,Java,Placed
25255,31,3.42,2,6.8,25,Python,Placed
25256,23,3.43,1,6.39,15,Python,Not Placed
25257,28,2.68,3,7.51,60,Java,Placed
25258,21,3.51,2,7.82,14,JavaScript,Placed
25259,31,3.69,3,8.56,80,Python,Placed
25260,33,3.22,1,6.71,37,C++,Placed
25261,30,2.77,3,7.88,31,C++,Placed
25262,32,3.23,4,9.67,12,C++,Not Placed
25263,34,3.72,4,7.66,61,Java,Not Placed
25264,31,3.8,4,6.69,33,C++,Placed
25265,28,2.06,0,9.37,39,Java,Placed
25266,26,2.24,0,7.69,16,C++,Not Placed
25267,29,2.01,1,8.52,78,JavaScript,Placed
25268,27,2.98,3,9.53,60,Java,Placed
25269,20,2.87,3,8.49,92,Java,Not Placed
25270,32,3.09,4,9.37,44,Java,Placed
25271,24,3.37,4,8.6,97,Python,Placed
25272,28,2.73,4,9.26,49,C++,Placed
25273,31,2.42,3,7.83,8,JavaScript,Placed
25274,23,2.79,3,9.92,97,Java,Not Placed
25275,21,2.02,4,8.17,27,JavaScript,Placed
25276,25,3.66,3,8.73,42,Python,Placed
25277,21,2.77,0,6.77,76,JavaScript,Placed
25278,22,3.25,1,7.65,48,Java,Placed
25279,33,2.65,4,7.86,20,Python,Placed
25280,27,3.23,2,9.31,37,Python,Placed
25281,34,3.08,0,9.1,43,C++,Placed
25282,22,2.42,4,8.17,75,Java,Not Placed
25283,21,3.25,4,9.22,99,C++,Placed
25284,25,2.22,3,9.24,51,Java,Placed
25285,33,2.96,0,8.64,50,JavaScript,Placed
25286,22,3.44,1,9.77,43,Python,Placed
25287,20,3.1,2,9.43,77,JavaScript,Not Placed
25288,31,3.49,4,6.87,19,JavaScript,Placed
25289,33,2.55,1,7.38,93,JavaScript,Not Placed
25290,34,2.1,2,6.51,54,Java,Placed
25291,34,2.11,1,7.7,50,Java,Placed
25292,33,2.54,3,7.36,57,C++,Placed
25293,22,2.82,0,9.14,69,Java,Placed
25294,25,3.08,4,9.22,74,Java,Not Placed
25295,22,3.52,2,7.83,94,Python,Not Placed
25296,28,3.68,4,8.04,54,Python,Placed
25297,26,3.39,2,9.5,47,Python,Placed
25298,33,2.93,1,8.12,9,JavaScript,Placed
25299,24,2.53,4,9.73,51,C++,Placed
25300,21,2.86,0,9.34,26,Java,Not Placed
25301,34,2.55,2,7.81,23,JavaScript,Placed
25302,28,3.25,3,9.74,40,Python,Placed
25303,24,3.64,1,9.14,30,JavaScript,Not Placed
25304,26,3.04,3,9.83,19,C++,Placed
25305,28,2.09,1,6.84,90,Python,Placed
25306,23,3.88,0,8.76,7,Python,Placed
25307,28,2.59,3,9.68,61,Python,Placed
25308,20,3.83,1,6.01,55,C++,Placed
25309,31,3.63,3,6.39,61,Python,Placed
25310,25,2.83,1,6.49,61,Java,Placed
25311,21,2.11,0,7.62,18,Java,Placed
25312,27,3.9,4,9.5,20,JavaScript,Placed
25313,24,3.32,1,7.92,55,JavaScript,Not Placed
25314,34,2.5,2,6.33,64,Python,Not Placed
25315,22,3.07,4,6.87,71,Java,Not Placed
25316,21,3.27,3,7.4,34,C++,Not Placed
25317,27,2.45,3,9.52,24,Java,Not Placed
25318,26,2.19,3,6.8,98,C++,Not Placed
25319,28,2.53,2,8.82,75,JavaScript,Placed
25320,27,2.1,2,9.4,69,JavaScript,Placed
25321,30,2.14,2,8.05,83,JavaScript,Placed
25322,23,2.31,2,8.46,19,JavaScript,Placed
25323,21,2.32,2,8.16,42,Java,Placed
25324,33,2.5,2,9.05,34,Python,Placed
25325,32,3.87,4,8.09,0,JavaScript,Placed
25326,21,3.15,4,9.77,31,Java,Placed
25327,21,2.85,3,9.46,38,Python,Placed
25328,33,3.13,2,9.0,36,C++,Placed
25329,30,2.01,0,7.33,88,Python,Placed
25330,31,3.79,3,8.41,5,C++,Not Placed
25331,25,3.06,3,6.51,34,Java,Not Placed
25332,26,2.9,1,7.59,41,Java,Not Placed
25333,31,3.88,3,8.17,44,Java,Placed
25334,25,3.46,3,7.39,73,Python,Placed
25335,21,2.67,3,6.36,36,C++,Not Placed
25336,23,3.87,1,7.25,71,Python,Placed
25337,22,3.7,0,9.69,71,Python,Placed
25338,30,3.91,2,8.44,68,JavaScript,Placed
25339,32,2.19,1,6.79,36,C++,Placed
25340,23,3.91,2,9.18,39,Python,Not Placed
25341,24,3.09,4,9.62,85,JavaScript,Placed
25342,26,3.34,3,8.24,27,Java,Not Placed
25343,33,2.42,3,7.73,31,JavaScript,Not Placed
25344,28,2.28,3,7.44,90,Java,Placed
25345,34,2.16,3,6.66,30,C++,Placed
25346,30,2.84,0,6.22,75,Java,Not Placed
25347,21,2.44,2,6.87,0,Python,Not Placed
25348,27,2.16,1,7.93,70,Java,Placed
25349,22,3.91,1,6.21,98,C++,Placed
25350,28,3.47,0,9.92,19,C++,Placed
25351,29,3.04,0,8.78,88,Java,Not Placed
25352,31,3.49,4,7.37,21,JavaScript,Placed
25353,23,3.22,2,7.71,56,Java,Placed
25354,34,2.36,3,9.95,71,C++,Not Placed
25355,22,3.27,3,7.41,72,Python,Not Placed
25356,29,3.36,0,6.61,26,Java,Placed
25357,25,2.47,0,7.74,82,C++,Not Placed
25358,29,2.64,1,6.79,55,C++,Not Placed
25359,32,2.77,1,8.35,77,C++,Placed
25360,28,3.21,0,7.52,29,Python,Not Placed
25361,26,2.25,4,7.06,90,JavaScript,Placed
25362,23,3.49,4,7.17,29,JavaScript,Not Placed
25363,22,2.69,3,9.85,17,JavaScript,Not Placed
25364,29,3.38,4,7.51,37,JavaScript,Placed
25365,23,3.87,3,9.75,40,C++,Placed
25366,22,3.74,4,8.21,44,Java,Placed
25367,31,3.48,4,8.25,89,Java,Not Placed
25368,22,2.39,0,6.34,37,C++,Placed
25369,31,3.46,4,9.91,63,C++,Placed
25370,33,3.27,3,8.1,52,C++,Placed
25371,32,3.55,2,9.41,53,C++,Placed
25372,28,3.74,2,8.75,34,Java,Not Placed
25373,23,2.62,1,7.95,52,Java,Placed
25374,28,3.29,3,8.76,55,C++,Not Placed
25375,31,2.55,0,6.44,65,Java,Not Placed
25376,34,2.69,0,6.23,27,Java,Placed
25377,29,3.04,1,7.42,1,JavaScript,Not Placed
25378,24,2.87,2,6.76,73,Python,Placed
25379,26,3.2,3,9.54,69,Python,Placed
25380,33,3.52,4,7.2,41,Python,Placed
25381,24,3.21,1,8.65,89,C++,Placed
25382,20,3.94,3,9.64,25,Python,Placed
25383,21,3.48,4,6.25,61,Java,Placed
25384,30,3.97,4,8.84,67,C++,Placed
25385,34,3.49,3,6.04,94,C++,Placed
25386,24,3.02,0,9.44,39,Python,Placed
25387,25,2.82,3,9.94,72,JavaScript,Placed
25388,26,3.47,3,6.92,81,JavaScript,Placed
25389,21,3.37,0,6.64,38,JavaScript,Not Placed
25390,29,3.34,1,8.0,32,JavaScript,Not Placed
25391,28,3.44,0,9.81,57,JavaScript,Placed
25392,25,3.74,4,7.2,12,JavaScript,Not Placed
25393,21,2.46,2,7.27,39,Java,Not Placed
25394,21,3.13,1,8.48,88,Java,Placed
25395,22,3.21,3,8.86,26,C++,Placed
25396,20,2.59,3,8.17,52,Python,Placed
25397,28,3.98,4,6.89,35,C++,Placed
25398,33,3.57,4,9.61,26,C++,Placed
25399,29,2.64,1,8.09,43,Java,Placed
25400,30,2.72,1,9.79,73,C++,Placed
25401,23,3.44,1,7.91,33,C++,Placed
25402,24,2.02,4,6.55,7,Python,Placed
25403,26,2.93,2,7.47,57,C++,Not Placed
25404,20,2.69,0,8.17,7,Python,Placed
25405,22,3.71,4,6.77,71,Python,Not Placed
25406,33,3.58,2,7.62,43,Java,Placed
25407,22,2.66,4,6.43,96,JavaScript,Not Placed
25408,21,3.73,0,9.57,82,JavaScript,Placed
25409,27,3.83,1,9.83,32,JavaScript,Placed
25410,24,3.1,2,7.82,56,C++,Not Placed
25411,20,2.32,1,9.58,0,C++,Placed
25412,31,3.54,0,6.71,91,Python,Placed
25413,21,2.64,4,6.28,69,JavaScript,Placed
25414,20,3.05,3,7.31,84,Python,Placed
25415,34,2.09,0,6.95,45,Java,Placed
25416,25,3.0,0,6.94,78,Java,Placed
25417,28,2.76,2,9.11,18,JavaScript,Placed
25418,30,3.37,3,9.26,25,Python,Placed
25419,26,2.08,2,8.25,17,C++,Not Placed
25420,24,3.25,2,8.89,53,Java,Placed
25421,31,3.54,1,7.13,10,JavaScript,Placed
25422,32,2.03,0,8.79,36,C++,Not Placed
25423,22,3.5,0,9.02,52,C++,Placed
25424,31,2.26,0,9.77,26,Python,Placed
25425,31,3.4,3,6.35,11,Python,Placed
25426,27,2.91,1,9.39,82,Python,Placed
25427,29,3.1,3,6.65,1,C++,Placed
25428,23,2.67,4,7.71,46,Java,Placed
25429,28,2.49,2,6.03,0,Python,Placed
25430,24,2.14,2,9.81,6,Java,Placed
25431,33,3.73,3,9.85,15,JavaScript,Placed
25432,25,3.22,3,9.83,54,C++,Not Placed
25433,24,3.97,2,6.36,77,C++,Not Placed
25434,29,3.7,1,7.24,71,C++,Placed
25435,31,3.74,1,7.6,32,Java,Placed
25436,30,3.2,2,9.91,58,C++,Not Placed
25437,26,2.16,4,9.14,20,C++,Placed
25438,26,3.83,3,8.59,24,Java,Not Placed
25439,20,2.24,0,7.54,51,JavaScript,Placed
25440,21,3.03,4,9.9,31,Java,Placed
25441,26,3.71,1,8.85,66,JavaScript,Placed
25442,27,2.94,0,8.08,6,Python,Placed
25443,23,2.33,0,8.07,43,Java,Placed
25444,25,2.75,4,6.31,16,Java,Placed
25445,30,3.98,4,7.52,92,JavaScript,Placed
25446,31,4.0,3,6.55,4,Java,Placed
25447,29,3.42,4,8.95,91,C++,Not Placed
25448,22,3.78,2,9.51,97,C++,Not Placed
25449,26,2.09,1,9.72,52,Python,Not Placed
25450,30,2.55,3,9.91,43,Java,Placed
25451,22,2.74,3,6.86,4,JavaScript,Placed
25452,30,2.02,2,8.06,22,JavaScript,Placed
25453,26,2.75,0,8.94,74,Python,Placed
25454,31,2.19,4,8.58,11,Java,Placed
25455,30,3.03,0,10.0,27,C++,Placed
25456,31,2.01,1,7.02,5,JavaScript,Placed
25457,30,2.54,1,8.35,72,JavaScript,Placed
25458,27,3.73,3,7.08,48,Java,Placed
25459,22,2.43,4,8.69,10,C++,Placed
25460,21,2.13,0,7.16,11,Java,Not Placed
25461,31,2.5,4,8.9,92,JavaScript,Not Placed
25462,25,3.66,3,8.55,34,C++,Placed
25463,23,3.17,3,6.69,77,C++,Placed
25464,27,3.17,0,6.9,54,JavaScript,Placed
25465,32,2.0,4,7.93,43,Java,Placed
25466,34,2.94,2,8.81,56,Python,Placed
25467,33,2.53,1,6.63,36,JavaScript,Placed
25468,21,2.67,1,7.14,59,Python,Placed
25469,23,3.2,1,6.5,58,C++,Placed
25470,21,3.75,3,6.36,33,C++,Not Placed
25471,33,2.36,2,7.72,67,Python,Placed
25472,21,3.54,3,6.89,73,Python,Placed
25473,21,2.1,0,7.16,11,JavaScript,Placed
25474,20,2.65,4,8.52,23,C++,Placed
25475,23,2.44,4,8.71,0,JavaScript,Not Placed
25476,21,3.83,4,6.14,51,Java,Not Placed
25477,28,2.36,4,7.37,59,JavaScript,Placed
25478,28,3.16,3,7.44,28,Java,Not Placed
25479,30,2.33,4,9.51,52,JavaScript,Placed
25480,30,2.95,0,7.8,72,C++,Placed
25481,26,2.83,2,7.37,49,Python,Placed
25482,25,2.08,3,6.71,15,JavaScript,Placed
25483,31,3.65,0,9.37,67,Python,Not Placed
25484,22,3.56,0,9.51,85,C++,Placed
25485,33,2.56,1,9.9,77,Java,Placed
25486,31,3.23,2,9.54,37,Java,Not Placed
25487,33,2.73,1,9.08,26,C++,Placed
25488,34,3.54,4,7.98,63,C++,Placed
25489,26,3.38,0,8.89,20,Java,Not Placed
25490,20,2.18,1,8.4,25,JavaScript,Placed
25491,28,3.69,0,9.0,44,Java,Not Placed
25492,23,2.36,4,8.82,13,Python,Placed
25493,25,2.35,4,7.82,5,JavaScript,Placed
25494,25,3.47,2,7.89,99,Python,Placed
25495,30,2.37,4,8.61,19,Python,Not Placed
25496,22,2.24,2,9.46,99,C++,Not Placed
25497,23,2.67,4,7.81,79,Java,Placed
25498,32,3.68,4,7.5,76,JavaScript,Not Placed
25499,30,2.35,2,9.41,21,Java,Placed
25500,29,2.68,1,7.16,34,Python,Placed
25501,22,2.57,3,9.66,29,JavaScript,Not Placed
25502,32,2.71,1,8.16,11,Python,Placed
25503,25,3.43,4,7.45,76,Java,Placed
25504,20,2.81,0,7.6,4,JavaScript,Not Placed
25505,27,3.52,3,8.18,9,Java,Not Placed
25506,27,3.28,4,7.29,91,Java,Placed
25507,28,2.72,2,9.1,63,C++,Not Placed
25508,25,2.86,0,9.93,28,Python,Not Placed
25509,20,3.41,3,9.28,94,Python,Not Placed
25510,22,3.07,3,6.49,34,Python,Not Placed
25511,34,3.74,3,7.32,67,JavaScript,Placed
25512,20,3.87,0,8.06,75,C++,Not Placed
25513,34,3.44,0,9.53,60,Java,Not Placed
25514,32,3.98,2,7.85,8,Java,Placed
25515,34,3.19,0,7.29,60,JavaScript,Placed
25516,24,2.08,0,9.1,6,JavaScript,Placed
25517,22,3.01,1,8.96,67,C++,Placed
25518,33,2.46,2,6.56,62,JavaScript,Placed
25519,21,2.67,2,6.66,59,C++,Not Placed
25520,22,2.98,3,8.03,83,JavaScript,Not Placed
25521,28,2.59,4,9.43,25,JavaScript,Placed
25522,30,2.62,3,7.12,10,Python,Not Placed
25523,27,2.8,2,8.54,3,JavaScript,Not Placed
25524,32,2.57,2,7.71,56,Python,Placed
